municipio_ine	localidad	codigo_postal
30030	PUEBLA DE SOTO	30836
30030	PUJANTES, LOS	30836
30030	CAÑADA HERMOSA	30837
30008	ALHAMA DE MURCIA	30840
30008	AZARAQUE	30848
30008	BERRO, EL	30848
30008	COLLADO, EL (ESPUÑA)	30848
30008	FLOTAS, LAS (ALHAMA DE MURCIA)	30848
30008	GEBAS	30848
30008	MORIANA	30848
30008	PAVOS	30848
30008	RAMBLAR, EL	30848
30008	CAÑADAS, LAS	30849
30008	CAÑARICO, EL	30849
30008	CASAS DEL ALGIBE	30849
30008	CASERIO DE LOS MUÑOCES	30849
30008	COSTERA	30849
30008	MOJON, EL (ALHAMA DE MURCIA)	30849
30008	MOLATA	30849
30008	RAMBLILLAS, LAS	30849
30008	VENTORRILLOS, LOS (EL MOJON)	30849
30039	TOTANA	30850
30039	CANTAREROS, LOS	30858
30026	CAÑADA DEL ROMERO	30858
30039	GUARDIANES, LOS	30858
30039	LOPEZ, LOS (VENTAS DEL PAREJON)	30858
30039	PARETON	30858
30039	PULIOS	30858
30039	RAIGUERO, EL	30858
30039	SERRANOS, LOS (TOTANA)	30858
30039	TUDELAS, LOS	30858
30006	ALEDO	30859
30006	ALLOZOS, LOS	30859
30006	CANALES, LAS (CHICHAR)	30859
30039	CHARCA, LA	30859
30006	CHICHAR	30859
30006	MONTISOL	30859
30039	MORTI	30859
30026	PUERTO DE MAZARRON	30860
30026	ALAMILLO	30868
30016	AZOHIA, LA	30868
30026	BALSICAS, LAS	30868
30016	CAMPILLO DE ADENTRO	30868
30016	ISLA PLANA	30868
30026	LORENTES, LOS	30868
30016	MADRILES, LOS (CAMPILLO ADENTRO)	30868
30026	MOJON, EL (CAMPILLO DE ADENTRO)	30868
30026	MAZARRON	30870
30026	CAMPOSOL	30875
30003	BARRANCO DE LOS ASENSIOS	30876
30026	CAÑADA DEL GALLEGO	30876
30026	CUESTA CAZADORES (IFRE)	30876
30024	CURAS, LOS	30876
30024	ERMITA RAMONETE	30876
30024	LEBRILLERA	30876
30026	PASTRANA	30876
30024	PUNTAS DE CALNEGRE	30876
30024	RAMONETE, EL	30876
30026	BOLNUEVO	30877
30026	MORERAS, LAS	30877
30026	ATALAYA (MAZARRON)	30878
30026	FUENTE MECA	30878
30026	GAÑUELAS	30878
30026	LEIVA	30878
30026	MAJADA, LA	30878
30024	MORATA	30878
30024	PUERTO MARIEL	30878
30024	UJEJAR	30878
30026	GARROBO, EL	30879
30026	RUSTICANA	30879
30026	SALADILLO, EL	30879
30003	AGUILAS	30880
30003	AREJOS, LOS	30889
30003	CALABARDINA	30889
30003	CALARREONA	30889
30003	CHARCON, EL	30889
30003	COCON, EL	30889
30003	COLLADO WEISS	30889
30003	COLLADO ZIESCHANG	30889
30003	COPE	30889
30003	CUESTA DE GOS	30889
30003	GARROBILLO, EL	30889
30003	GERANEOS, LOS	30889
30003	LOMAS, LAS (CUESTA DE GAS)	30889
30003	MAJADA DEL MORO	30889
30003	TEBAR	30889
30003	TODOSOL	30889
30033	CASICAS, LAS (PUERTO LUMBRERAS)	30890
30024	HENARES	30890
30024	NOGALTE	30890
30033	PUERTO LUMBRERAS	30890
30024	ZARZALICO	30890
30033	ESPARRAGAL DE PUERTO LUMBRERAS	30891
30033	GOÑAR	30891
30033	PUERTO ADENTRO	30891
30023	LIBRILLA	30892
30024	ALMENDRICOS	30893
31201	PAMPLONA/IRUÑA	31001
31201	PAMPLONA/IRUÑA	31002
31201	PAMPLONA/IRUÑA	31003
31201	PAMPLONA/IRUÑA	31004
31201	PAMPLONA/IRUÑA	31005
31201	PAMPLONA/IRUÑA	31006
31201	PAMPLONA/IRUÑA	31007
31201	PAMPLONA/IRUÑA	31008
31201	PAMPLONA/IRUÑA	31009
31901	BARAÑAIN	31010
31201	PAMPLONA/IRUÑA	31010
31201	PAMPLONA/IRUÑA	31011
31201	PAMPLONA/IRUÑA	31012
31016	ANSÓAIN/ANTSOAIN	31013
31902	ARTICA	31013
31902	BERRIOPLANO/BERRIOBEITI	31013
31903	BERRIOZAR	31013
31201	PAMPLONA/IRUÑA	31013
31201	PAMPLONA/IRUÑA	31014
31201	PAMPLONA/IRUÑA	31015
31201	MENDILLORRI	31016
31201	PAMPLONA/IRUÑA	31016
31201	PAMPLONA/IRUÑA	31070
31201	PAMPLONA/IRUÑA	31071
31201	PAMPLONA/IRUÑA	31080
31206	GARES	31100
31206	PUENTE LA REINA/GARES	31100
31206	SEÑORIO DE SARRIA	31100
31039	ARTAZU	31109
31088	AEROPUERTO DE NOAIN (PAMPLONA)	31110
31088	NOAIN (VALLE DE ELORZ)	31110
31088	GUERENDIAIN (ELORZ)	31119
31088	IMARCOAIN	31119
31088	ORIZ	31119
31088	TORRES DE ELORZ	31119
31161	MAÑERU	31130
31074	CIRAUQUI	31131
31257	VILLATUERTA	31132
31147	BASONGAIZ	31133
31147	LEGARDA	31133
31246	UTERGA	31133
31038	ARTAJONA	31140
31167	MENDIGORRIA	31150
31167	MURUZABAL DE ANDION	31150
31167	NUESTRA SEÑORA DE ANDIÓN	31150
31183	OBANOS	31151
31180	MURUZABAL	31152
31007	ADIOS	31153
31089	ENERIZ	31153
31007	LARRÁIN	31153
31018	AÑORBE	31154
31229	TIRAPU	31154
31234	UCAR	31154
31906	ORKOIEN	31160
31193	ARAZURI	31170
31131	IZA	31170
31193	ASIAIN	31171
31193	LIZASOAIN	31171
31193	OLZA	31171
31193	ORORBIA	31171
31118	AIZPUN	31172
31194	ANOTZ	31172
31194	ARTETA	31172
31118	AZANZA	31172
31194	BEASOAIN	31172
31194	EGILLOR (OLLO)	31172
31118	GOÑI	31172
31194	ILTZARBE	31172
31131	LETE	31172
31118	MUNARRIZ	31172
31194	OLLO	31172
31194	SALDISE	31172
31194	SENOSIAIN	31172
31194	ULTZURRUN	31172
31118	URDANOZ	31172
31193	ARTAZCOZ	31173
31193	IBERO	31173
31193	IZCUE	31173
31193	IZU	31173
31121	ARGUIÑARIZ	31174
31262	ARRAIZA	31174
31052	BELASCOAIN	31174
31253	BIDAURRETA	31174
31075	CIRIZA	31174
31083	ECHARRI (ECHARRI)	31174
31075	ELIO	31174
31076	ERIETE	31174
31085	ETXAURI	31174
31076	LARRAYA	31174
31085	OTAZU	31174
31262	UBANI	31174
31262	ZABALZA (ZABALZA)	31174
31120	IZURZU	31175
31120	MUNIAIN DE GUESALAZ	31175
31214	SALINAS DE ORO	31175
31120	ARGUIÑANO	31176
31120	GUEMBE	31176
31120	IRUJO	31176
31120	ITURGOYEN	31176
31120	MUEZ	31176
31260	RIEZU	31176
31120	VIDAURRE	31176
31260	VILLANUEVA DE YERRI	31176
31260	ARIZALA	31177
31260	ARIZALETA	31177
31260	AZCONA	31177
31260	CASETAS DE CIRIZA	31177
31260	IBIRICU DE YERRI	31177
31260	IRUÑELA	31177
31154	LEZAUN	31177
31260	UGAR	31177
31002	ABARZUZA	31178
31002	ANDERAZ	31178
31002	IRANZU (MONASTERIO)	31178
31260	BEARIN	31179
31260	MURU (YERRI)	31179
31907	ZIZUR MAYOR/ZIZUR NAGUSIA	31180
31076	ASTRAIN	31190
31076	CIZUR MENOR	31190
31076	GAZOLAZ	31190
31076	GUENDULAIN (ASTRAIN)	31190
31076	MURU-ASTRAIN	31190
31076	PATERNAIN	31190
31076	SAGÜÉS	31190
31076	UNDIANO	31190
31076	ZARIQUIEGUI	31190
31109	ARLEGUI	31191
31109	BARBATAIN	31191
31905	BERIAIN	31191
31109	CORDOVILLA	31191
31109	ESPARZA DE GALAR	31191
31109	ESQUIROZ (GALAR)	31191
31109	GALAR	31191
31109	OLAZ SUBIZA	31191
31109	SALINAS DE PAMPLONA	31191
31109	SUBIZA	31191
31023	ARANGUREN	31192
31086	ARDANAZ DE EGUES	31192
31086	BADOSTAIN	31192
31023	GONGORA	31192
31023	ILUNDAIN	31192
31023	LABIANO	31192
31023	LAQUIDAIN/LAKIDAIN	31192
31023	MUTILVA/MUTILOA	31192
31023	TAJONAR/TAXOARE	31192
31023	ZOLINA	31192
31040	AMALAIN	31193
31136	BELZUNCE	31193
31136	BEORBURU	31193
31040	EGUARAS	31193
31136	GARCIRIAIN	31193
31136	LARRAYOZ	31193
31136	MARCALAIN	31193
31136	NAVAZ	31193
31136	NUIN	31193
31136	OLLACARIZQUETA	31193
31136	OSACAR	31193
31136	USI	31193
31101	ADERIZ	31194
31101	ARRE	31194
31101	AZOZ	31194
31101	CILDOZ	31194
31101	EUSA	31194
31101	EZCABA	31194
31101	GARRUES	31194
31101	MAKIRRIAIN (EZCABARTE)	31194
31101	ORICAIN	31194
31101	ORRIO	31194
31101	SORAUREN	31194
31101	TRINIDAD DE ARRE, LA	31194
31136	UNZU	31194
31902	AIZOAIN	31195
31902	AÑEZCAR	31195
31902	BALLARIAIN	31195
31902	BERRIOPLANO	31195
31902	BERRIOSUSO	31195
31902	ELCARTE	31195
31902	LARRAGUETA	31195
31902	LOZA	31195
31902	OTEIZA DE BERRIOPLANO	31195
31097	ESTELLA/LIZARRA	31200
31097	LIZARRA	31200
31041	IRACHE	31208
31029	ARCOS, LOS	31210
31175	CABREGA	31219
31170	MIRAFUENTES	31219
31175	MUES	31219
31230	OTIÑANO	31219
31204	PIEDRAMILLERA	31219
31225	SORLADA	31219
31166	UBAGO	31219
31219	SANSOL	31220
31063	CABREDO	31227
31116	GENEVILLA	31227
31141	LAPOBLACION	31227
31162	MARAÑON	31227
31141	MEANO	31227
31008	AGUILAR DE CODES	31228
31035	ARMAÑANZAS	31228
31043	AZUELO	31228
31096	ESPRONCEDA	31228
31230	NUESTRA SEÑORA DE CODÉS	31228
31230	TORRALBA DEL RIO	31228
31047	BARGOTA	31229
31061	BUSTO, EL	31229
31079	DESOJO	31229
31231	TORRES DEL RIO	31229
31251	RECAJO	31230
31251	VIANA	31230
31026	ARAS	31239
31041	AYEGUI	31240
31011	ARBEIZA	31241
31168	ARTEAGA	31241
31125	AZQUETA	31241
31168	GANUZA	31241
31125	IGUZQUIZA	31241
31125	LABEAGA	31241
31168	METAUTEN	31241
31168	OLLOBARREN	31241
31168	OLLOGOYEN	31241
31011	ZUBIELQUI	31241
31168	ZUFIA	31241
31255	VILLAMAYOR DE MONJARDIN	31242
31036	ARRONIZ	31243
31046	BARBARIN	31243
31160	LUQUIN	31243
31125	URBIOLA	31243
31200	OTEIZA	31250
31142	LARRAGA	31251
31053	BERBINZANA	31252
31171	MIRANDA DE ARGA	31253
31171	VERGALIJO	31254
31152	LERIN	31260
31015	ANDOSILLA	31261
31012	ALLO	31262
31030	ARELLANO	31263
31080	DICASTILLO	31263
31005	ABERIN	31264
31005	ECHAVARRI, DE	31264
31174	MORENTIN	31264
31005	MUNIAIN DE LA SOLANA	31264
31143	LARRAONA	31270
31021	ARANARACHE	31271
31100	EULATE	31271
31013	ARTAZA	31272
31013	BAQUEDANO	31272
31013	BARINDANO	31272
31013	ECALA	31272
31013	GOLLANO	31272
31013	SAN MARTIN DE AMESCOA	31272
31013	URRA	31272
31013	ZUDAIRE	31272
31001	ABAIGAR	31280
31014	MENDILIBARRI	31280
31177	MURIETA	31280
31014	ANCIN	31281
31099	ETAYO	31281
31099	LEARZA	31281
31148	LEGARIA	31281
31184	OCO	31281
31190	OLEJUA	31281
31166	ACEDO	31282
31166	ASARTA	31282
31166	MENDAZA	31282
31182	NAZAR	31282
31139	GALBARRA	31283
31139	GASTIAIN	31283
31139	NARCUE	31283
31139	ULIBARRI	31283
31139	VILORIA	31283
31265	ZUÑIGA	31284
31011	AMILLANO	31290
31011	ARAMENDIA	31290
31011	ARTAVIA	31290
31011	ECHAVARRI (ALLIN)	31290
31260	ERAUL	31290
31011	EULZ	31290
31011	GALDEANO	31290
31011	LARRION	31290
31011	MUNETA	31290
31120	ARZOZ	31291
31121	ECHARREN (GUIRGUILLANO)	31291
31120	ESTENOZ	31291
31120	GARISOAIN	31291
31121	GUIRGUILLANO	31291
31120	IRURRE	31291
31120	LERATE	31291
31120	MUZQUI	31291
31120	VIGURIA	31291
31260	ALLOZ	31292
31260	ARANDIGOYEN	31292
31005	ARINZANO	31292
31260	EGUIARTE	31292
31260	GROCIN	31292
31260	LACAR	31292
31257	LEGARDETA	31292
31260	LORCA	31292
31260	MURILLO DE YERRI	31292
31260	MURUGARREN	31292
31260	ZABAL	31292
31260	ZURUCUAIN	31292
31224	SESMA	31293
31227	TAFALLA	31300
31067	CARCASTILLO	31310
31067	OLIVA, LA (MONASTERIO)	31310
31067	FIGAROL	31311
31069	SAN ISIDRO DEL PINAR	31312
31179	MURILLO EL FRUTO	31313
31220	SANTACARA	31314
31178	TRAIBUENAS	31315
31169	MILAGRO	31320
31254	VILLAFRANCA	31330
31163	MARCILLA	31340
31202	PERALTA	31350
31107	FUNES	31360
31104	FALCES	31370
31065	CAPARROSO	31380
31164	MELIDA	31382
31178	RADA	31383
31191	OLITE	31390
31178	MURILLO EL CUENDE	31391
31205	PITILLAS	31392
31051	BEIRE	31393
31207	PUEYO	31394
31150	AMATRIAIN	31395
31150	AMUNARRIZQUETA	31395
31150	ARTARIAIN	31395
31045	BARASOAIN	31395
31150	BENEGORRI	31395
31150	BEZQUIZ	31395
31192	ERISTAIN	31395
31114	GARINOAIN	31395
31150	IRACHETA	31395
31150	IRIBERRI (LEOZ)	31395
31150	LEOZ	31395
31192	MENDIVIL	31395
31197	ORISOAIN	31395
31150	SANSOMAIN	31395
31192	SOLCHAGA	31395
31150	UZQUITA	31395
31192	BARIAIN	31396
31192	ECHAGÜE	31396
31192	OLORIZ	31396
31192	ORICIN	31396
31238	UNZUE	31396
31228	CAMPANAS	31397
31056	BIURRUN	31398
31228	MURUARTE DE RETA	31398
31056	OLCOZ	31398
31228	TIEBAS	31398
31216	SANGÜESA/ZANGOZA	31400
31216	GABARDERAL	31409
31216	ROCAFORTE	31409
31135	TORRE DE PEÑA	31409
31261	LEYRE (MONASTERIO)	31410
31261	URBANIZACION LASAITASUNA	31410
31261	URBANIZACION NAUTICA DE LEYRE	31410
31261	YESA	31410
31135	JAVIER	31411
31059	BURGUI/BURGI	31412
31252	VIDANGOZ/BIDANKOZE	31413
31113	GARDE	31414
31210	RONCAL/ERRONKARI	31415
31245	URZAINQUI	31416
31128	ISABA/IZABA	31417
31247	UZTARROZ/UZTARROZE	31418
31243	URROZ	31420
31132	ARDANAZ DE IZAGAONDOA	31421
31132	BEROIZ	31421
31132	GUERGUITIAIN	31421
31132	IDOATE	31421
31132	INDURAIN	31421
31132	IRISO	31421
31132	IZANOZ	31421
31132	LIZARRAGA (IZAGAONDOA)	31421
31132	MENDINUETA	31421
31132	RETA	31421
31132	TURRILLAS	31421
31132	URBICAIN	31421
31132	ZUAZU (IZAGAONDOA)	31421
31237	ARTAIZ	31422
31237	CEMBORAIN	31422
31237	MUGUETAJARRA	31422
31237	NAJURIETA	31422
31237	UNCITI	31422
31237	ZABALCETA	31422
31237	ZOROQUIAIN	31422
31019	AGOITZ	31430
31019	AOIZ/AGOITZ	31430
31028	ARCE/ARTZI	31438
31028	ARIZCUREN/ARIZKUREN	31438
31028	ARRIETA	31438
31028	ESPOZ/ESPOTZ	31438
31158	EZKAI	31438
31158	GORRIZ/GORRITZ	31438
31028	GURPEGUI/GURPEGI	31438
31158	ITOIZ/ITOITZ	31438
31028	LUSARRETA	31438
31028	NAGORE	31438
31158	ORBÁIZ/ORBAITZ	31438
31028	OSA/OTSA	31438
31028	SARAGÜETA/SARAGUETA	31438
31028	URDIROZ/URDIROTZ	31438
31028	URIZ/URITZ	31438
31028	VILLANUEVA (ARCE) HIRIBERRI-ARTZIBAR	31438
31028	ZANDUETA	31438
31028	ARTOZQUI/ARTOZKI	31439
31028	AZPARREN	31439
31028	EQUIZA/EKIZA	31439
31028	GORRAIZ DE ARCE/GORRAITZ-ARTZIBAR	31439
31028	IMIZCOZ/IMIZKOTZ	31439
31028	LACABE/LAKABE	31439
31028	MUNIAIN DE ARCE/MUNIAIN-ARTZIBAR	31439
31199	OLALDEA	31439
31199	OROZ-BETELU	31439
31158	RALA/ERRALA	31439
31028	USOZ/ USOTZ	31439
31159	LUMBIER	31440
31241	ADOAIN	31448
31241	ARISTU	31448
31241	ARTANGA	31448
31241	AYECHU	31448
31241	ELCOAZ	31448
31241	EPAROZ	31448
31241	EZCÁNIZ	31448
31241	GUINDANO	31448
31241	IMIRIZALDU	31448
31241	IRUROZQUI	31448
31241	JACOISTI	31448
31241	LAREQUI	31448
31241	LARRÁUN (URRAUL ALTO)	31448
31242	NARDUES ANDURRA	31448
31241	ONGOZ	31448
31241	OZCOIDI	31448
31242	RIPODAS	31448
31242	SAN VICENTE	31448
31242	SANSOAIN (URRAUL BAJO)	31448
31241	SANTA FE O SANTAFE	31448
31241	ZABALZA (URRAUL ALTO)	31448
31242	ALDUNATE	31449
31242	NARDUES ALDUNATE	31449
31242	TABAR	31449
31181	NAVASCUES	31450
31111	GALLUES/GALOZE	31451
31222	IBILCIETA/IBILTZIETA	31451
31111	ICIZ/IZIZE	31451
31111	IZAL/ITZALLE	31451
31198	ORONZ	31451
31181	RACAS ALTO	31451
31222	SARRIES/SATZE	31451
31111	USCARRES/USKARTZE	31451
31181	USTES	31451
31119	GÜESA/GORZA	31452
31119	IGAL/IGARI	31452
31119	RIPALDA/ERRIPALDA	31452
31095	ESPARZA DE SALAZAR	31453
31209	ADANSA	31454
31209	ARBONIES	31454
31241	ARIELZ	31454
31181	ASPURZ	31454
31209	BERROYA	31454
31209	BIGÜEZAL	31454
31071	CASTILLONUEVO	31454
31209	DOMEÑO	31454
31209	ISO	31454
31209	MURILLO BERROYA	31454
31209	NAPAL	31454
31209	ORRADRE	31454
31209	USUN	31454
31009	AIBAR/OIBAR	31460
31146	LEACHE	31460
31088	ELORZ/ELORTZ	31470
31088	EZPERUN	31470
31088	OTANO	31470
31088	YARNOZ	31470
31088	ZABALEGUI	31470
31088	ZULUETA	31470
31172	MONREAL	31471
31237	ALZORRIZ	31472
31124	SALINAS DE IBARGOITI	31472
31124	ZABALZA (IBARGOITI)	31472
31124	ABINZANO	31473
31124	CELIGÜETA	31473
31124	IDOCIN	31473
31124	IZCO	31473
31124	LECAUN	31473
31124	SENGARIZ	31473
31124	VESOLLA	31473
31242	ARTIEDA	31480
31242	GREZ	31480
31158	AKOTAIN	31481
31158	AOS	31481
31158	ARTAJO/ARTAXO	31481
31158	AYANZ/AIANTZ	31481
31158	EKAI DE LÓNGUIDA/EKAI-LONGIDA	31481
31158	ERDOZAIN/ERDOTZAIN	31481
31158	JAVERRI/XABERRI	31481
31158	LARRANGOZ/LARRANGOTZ	31481
31158	LIBERRI	31481
31158	MEOZ/MEOTZ	31481
31158	MUGUETA/MUGETA	31481
31158	MURILLO DE LÓNGUIDA/MURELU-LONGIDA	31481
31158	OLAVERRI/OLABERRI	31481
31158	OLETA	31481
31028	ULI-ALTO/ULIBERRI	31481
31158	ULI-BAJO/ULIBEITI	31481
31158	VILLANUEVA DE LONGUIDA/HIRIBERRI-LONGIDA	31481
31158	VILLAVETA/BILLABETA	31481
31158	ZARIKIETA	31481
31158	ZUASTI (LONGUIDA)	31481
31158	ZUZA/ZUTZA	31481
31156	LERRUZ	31482
31156	LIZOAIN	31482
31156	REDIN	31482
31156	BEORTEGUI	31483
31156	JANARIZ	31483
31156	LABOA	31483
31156	LEYUN	31483
31156	OSCARIZ	31483
31156	ILOZ	31484
31156	URRICELQUI	31484
31156	ZALBA	31484
31156	ZALDAIZ	31484
31156	ZUNZARREN	31484
31156	MENDIOROZ	31485
31156	UROZ	31485
31156	YELZ	31485
31086	ALZUZA	31486
31086	AZPA	31486
31086	ECHALAZ	31486
31086	EGÜES	31486
31086	EGULBATI	31486
31086	ELCANO	31486
31086	ELIA	31486
31086	ERANSUS	31486
31156	GALDUROZ	31486
31086	IBIRICU DE EGÜES	31486
31086	SAGASETA	31486
31086	USTARROZ (EGUES)	31486
31155	LIEDENA	31487
31069	CASEDA	31490
31103	MORIONES	31491
31212	SADA	31491
31103	AYESA	31492
31110	GALLIPIENZO	31493
31110	GALLIPIENZO NUEVO	31493
31094	ESLAVA	31494
31151	LERGA	31494
31150	MAQUIRRIAIN (LEOZ)	31494
31150	OLLETA (LEOZ)	31494
31150	SANSOAIN (LEOZ)	31494
31217	SAN MARTIN DE UNX	31495
31235	UJUE	31496
31232	TUDELA	31500
31108	FUSTIÑANA	31510
31062	CABANILLAS	31511
31106	BOCAL, EL	31512
31106	FONTELLAS	31512
31032	ARGUEDAS	31513
31249	VALTIERRA	31514
31064	CADREITA	31515
31068	CASCANTE	31520
31176	MURCHANTE	31521
31173	MONTEAGUDO	31522
31233	TULEBRAS	31522
31006	ABLITAS	31523
31048	BARILLAS	31523
31078	CORTES	31530
31057	BUÑUEL	31540
31208	RIBAFORADA	31550
31042	AZAGRA	31560
31215	SAN ADRIAN	31570
31066	CARCAR	31579
31157	LODOSA	31580
31165	IMAZ	31587
31165	MENDAVIA	31587
31145	LAZAGURRIA	31588
31223	SARTAGUDA	31589
31070	CASTEJON	31590
31070	GIRALDELLI	31590
31077	CORELLA	31591
31072	CINTRUENIGO	31592
31105	FITERO	31593
31105	FITERO, BALNEARIO	31594
31060	BURLADA/BURLATA	31600
31258	ATARRABIA	31610
31258	VILLAVA	31610
31086	GORRAIZ	31620
31122	HUARTE/UHARTE	31620
31086	OLAZ DE EGÜÉS	31620
31086	SARRIGUREN	31621
31098	OSTERITZ	31630
31098	ZUBIRI	31630
31098	EUGI	31638
31092	KINTOA/QUINTO REAL	31638
31092	OLABERRI	31638
31050	QUINTO REAL	31638
31098	AGORRETA	31639
31098	IRAGI	31639
31098	LERANOTZ	31639
31098	SAIGOTS	31639
31098	URTASUN	31639
31098	USETXI	31639
31092	ZILBETI	31639
31058	AURITZ/BURGUETE	31640
31211	ORREAGA/RONCESVALLES	31650
31248	LUZAIDE/VALCARLOS	31660
31195	LARRAUN (ORBAITZETA)	31670
31195	ORBAITZETA	31670
31033	ARIA	31671
31034	ARIBE	31671
31256	HIRIBERRI/VILLANUEVA DE AEZKOA	31671
31196	ORBARA	31671
31185	OCHAGAVIA	31680
31133	IZALZU/ITZALTZU	31689
31093	EZCAROZ/EZKAROZE	31690
31134	JAURRIETA	31691
31003	ABAURREGAINA/ABAURREA ALTA	31692
31004	ABAURREPEA/ABAURREA BAJA	31692
31112	GARAIOA	31692
31115	GARRALDA	31693
31092	AURIZBERRI/ESPINAL	31694
31092	BIZKARRETA-GERENDIAIN	31695
31092	MEZKIRITZ	31695
31092	SOROGAIN-LASTUR	31695
31092	URETA	31695
31092	LINTZOAIN	31696
31092	AINTZIOA	31697
31092	ARDAITZ	31697
31092	ERRO	31697
31092	ESNOTZ	31697
31092	LARRAINGOA	31697
31092	LOIZU	31697
31092	ORONDRITZ	31697
31092	URNIZA	31697
31098	AKERRETA	31698
31098	ERREA	31698
31098	EZKIROTZ	31698
31098	IDOI	31698
31098	ILARRATZ	31698
31098	INBULUZKETA	31698
31098	IRURE	31698
31098	LARRASOAÑA	31698
31098	SARASIBAR	31698
31098	SETOAIN	31698
31098	URDAITZ/URDÁNIZ	31698
31098	ANTXORITZ	31699
31098	ARLETA	31699
31098	GENDULAIN (ESTERIBAR)	31699
31098	ILURDOTZ	31699
31098	IROTZ	31699
31098	OLLOKI	31699
31098	ZABALDIKA	31699
31098	ZURIAIN	31699
31050	ANTZANBORDA	31700
31050	BEARTZUN	31700
31050	BERRO	31700
31050	ELBETE	31700
31050	ELIZONDO	31700
31050	ETXAIDE (BAZTAN)	31700
31264	AZKAR	31710
31264	ETXARTEA	31710
31264	MADARIA	31710
31264	OLAZUR	31710
31264	ZUGARRAMURDI	31710
31239	ALKERDI	31711
31239	LANDIBAR	31711
31239	LEORLAZ	31711
31239	TELLERIA	31711
31239	URDAZUBI/URDAX	31711
31239	DANTXARINEA	31712
31050	AINTZIALDE	31713
31050	ARIZKUN	31713
31050	BOZATE	31713
31050	ORDOKI	31713
31050	PERTALATS	31713
31050	ERRATZU	31714
31050	GOROSTAPOLO	31714
31050	IÑARBIL	31714
31050	AMAIUR/MAYA	31715
31050	APAIOA	31715
31050	ARRIBILTOA	31715
31050	AZPILKUETA	31715
31050	URRASUN	31715
31050	ZUAZTOI (AZPILIKUETA)	31715
31050	MUGAIRI	31720
31054	OIEREGI	31720
31050	ORONOZ	31720
31054	SEÑORIO DE BERTIZ	31720
31050	ZOZAIA (ORONOZ)	31720
31050	AITZANO	31730
31050	ARIZTEGI	31730
31050	ETXERRI	31730
31050	GARTZAIN	31730
31050	IRURITA	31730
31221	DONEZTEBE/SANTESTEBAN	31740
31087	ELGORRIAGA	31744
31129	AURTITZ	31745
31129	ITUREN	31745
31129	LATSAGA	31745
31263	AURKIDI	31746
31263	AZKOTA	31746
31263	MENDRASA	31746
31263	SAREKOA	31746
31263	ZUBIETA	31746
31213	SALDIAS	31747
31090	ERATSUN	31748
31102	EZKURRA	31749
31081	DONAMARIA	31750
31081	GAZTELU	31750
31187	OITZ	31751
31244	URROTZ	31752
31137	BEINTZA LABAIEN	31753
31137	LABAIEN	31753
31117	AITASEMEGI	31754
31117	ALKAINZURIAIN	31754
31117	ALKASOALDEA	31754
31024	ARANO	31754
31117	ARTIKUTZA	31754
31117	ESPIDEALDEA	31754
31117	GOIZUETA	31754
31024	LATSE	31754
31024	SURO	31754
31117	TARTAZU	31754
31024	URUMEA	31754
31082	ETXALAR	31760
31082	GOROSURRETA	31760
31082	LAKAIN-APEZBORRO	31760
31082	LARRAPIL-SARRIKU	31760
31082	LURRIZTIEDERRA	31760
31082	ORIZKI	31760
31082	URRITZOKIETA	31760
31153	AUZOBERRI	31770
31153	BIURRANA	31770
31153	ENDARA	31770
31153	FRAIN (LESAKA)	31770
31153	IZOTZALDEA	31770
31153	KATAZPEGI	31770
31153	LESAKA	31770
31153	NABAZ (LESAKA)	31770
31153	OTSANGO AUZOA	31770
31153	ZALA	31770
31250	BERA/VERA DE BIDASOA	31780
31153	ALKAIAGA	31789
31250	DORNAKU	31789
31153	ENDARLATSA	31789
31250	GARAITARRETA	31789
31250	KAULE	31789
31250	SUSPELA	31789
31250	SUSPELTTIKI	31789
31250	XANTELERREKA/ELZAURDIA	31789
31250	ZALAIN	31789
31153	ZALAIN ZOKO	31789
31022	AIENTSA	31790
31022	ARANTZA	31790
31022	AZKILARREA	31790
31259	BERRIZAUN	31790
31022	BORDALARREA	31790
31022	EGUZKIALDEA	31790
31259	ELUSTA	31790
31259	FRAIN (IGANTZI)	31790
31259	IGANTZI	31790
31259	IRISARRI	31790
31259	PIEDADEKO GAINA	31790
31259	SARROLA	31790
31259	UNANUA	31790
31226	SUNBILLA	31791
31054	LEGASA	31792
31054	SANTALOKADIA	31792
31054	ZEBERI	31792
31054	NARBARTE	31793
31054	TIPULATZE	31793
31050	AROZTEGIA	31794
31050	ARRAIOZ	31794
31050	MARDEA	31794
31050	OHARRIZ	31794
31050	UHARTE (BAZTAN)	31794
31050	LEKAROZ	31795
31050	ALMANDOZ	31796
31050	ANIZ	31796
31050	BERROETA	31796
31050	ZIGA	31796
31050	ZIGAURRE	31796
31236	ALKOTZ	31797
31236	ARRAITZ-ORKIN	31797
31236	AUZA	31797
31236	ELTZABURU	31797
31236	ILARREGI	31797
31236	IRAIZOTZ	31797
31236	LARRAINTZAR	31797
31236	LOZEN	31797
31236	SUARBE	31797
31017	ARITZU	31798
31017	BURUTAIN	31798
31017	EGOZKUE	31798
31017	ETSAIN	31798
31017	ETULAIN	31798
31017	ETXAIDE (ANUE)	31798
31140	LANTZ	31798
31017	LEAZKUE	31798
31017	OLAGUE	31798
31186	ANOCIBAR	31799
31101	ANOZ	31799
31188	BERAIZ	31799
31186	CIAURRIZ	31799
